Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,,,Fish Bowl Bar and Grill,https://www.yelp.com/biz/fish-bowl-bar-and-grill-portsmouth?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,The Port City Cafe & Pub,https://www.yelp.com/biz/the-port-city-cafe-and-pub-portsmouth?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,,
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
