Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Pagoni’s Pizza,https://www.yelp.com/adredir?ad_business_id=ZBLSaijf3tQ7YnxW8prcmQ&campaign_id=H7OgSrob_g2Dd2RhyYU8_w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpagonis-pizza-neenah&request_id=d8efb506e0114c04&signature=c4608b64b7515de021c86fd8144de9fdac32e013dfa603e75cae5da47c6c7042&slot=0,Bay Point Bar and Grill,https://www.yelp.com/biz/bay-point-bar-and-grill-neenah?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,The Red Ox,https://www.yelp.com/adredir?ad_business_id=6gnXcUPRLFvtcjs8UWZztw&campaign_id=wBnOAg8pzwfard23K4ryQg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-red-ox-appleton&request_id=d8efb506e0114c04&signature=a65c5a109156f760f880a729618f4ffc40a0fb527646299aa72007f0c5ec16c7&slot=1,Ground Round Grill & Bar,https://www.yelp.com/biz/ground-round-grill-and-bar-neenah?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Willie Beamon’s Bar & Grill,https://www.yelp.com/biz/willie-beamons-bar-and-grill-neenah-3?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,No,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
