Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Take-out,Yes,,,The Local,https://www.yelp.com/biz/the-local-boone-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,The Cardinal,https://www.yelp.com/biz/the-cardinal-boone?page_src=related_bizes
Wed,11:00 am - 12:00 am,Good for Kids,Yes,,,The Rock Sports Bar & Grill,https://www.yelp.com/biz/the-rock-sports-bar-and-grill-boone-2?page_src=related_bizes
Thu,11:00 am - 12:00 am,Good for Groups,Yes,,,,
Fri,11:00 am - 2:00 am,Attire,Casual,,,,
Sat,11:00 am - 2:00 am,Noise Level,Average,,,,
Sun,11:00 am - 12:00 am,Music,Background,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Best Nights,"Thu, Fri, Sat",,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Has Pool Table,No,,,,
