Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,The Pour House,https://www.yelp.com/adredir?ad_business_id=1zTOaFqM8-QF_i8YuZ5CSA&campaign_id=4HsdCYClu-4e1h1jxSrTUA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-pour-house-chico&request_id=bb9f63308c6bf4dc&signature=cf74bfa3c2f41417db60977f64f66f2287a42c62d07a31d468d6827e37f63b7d&slot=0,Sierra Nevada Taproom & Restaurant,https://www.yelp.com/biz/sierra-nevada-taproom-and-restaurant-chico?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Ikes BBQ & Smokehouse,https://www.yelp.com/adredir?ad_business_id=MREnT5NjJX5S4_1bJkn7-A&campaign_id=84oyXqsBDJsBP-J-J-qHaA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fikes-bbq-and-smokehouse-chico&request_id=bb9f63308c6bf4dc&signature=e8c68ae6774538cef4243d645fc960a52e76135661756bc828b40a7a4a267ed6&slot=1,The Banshee,https://www.yelp.com/biz/the-banshee-chico?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Pete’s Restaurant & Brewhouse,https://www.yelp.com/biz/petes-restaurant-and-brewhouse-chico-3?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,Dessert,,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
