Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Willow Street,https://nz.yelp.com/adredir?ad_business_id=5Sk28JiBHwgS3Sp6gsJHnQ&campaign_id=0VRDDfYs2GpdabpNicDMuA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fnz.yelp.com%2Fbiz%2Fwillow-street-los-gatos-2&request_id=cdea04644debf5f8&signature=274b47f52b0cb2b7755114d6c641b587845ca4db674fd2dab5116004070cf511&slot=0,TAOB Pit Stop,https://nz.yelp.com/biz/taob-pit-stop-san-jose?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Cafe Rosalena,https://nz.yelp.com/adredir?ad_business_id=EtfQqaBjjfaGVD8cJKOiCw&campaign_id=x25z6MjCJdymmAH-D5A2qg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fnz.yelp.com%2Fbiz%2Fcafe-rosalena-san-jose-2&request_id=cdea04644debf5f8&signature=28413469dd895c9d844d73acd39be18f1338d9448f75bd1bedfd6d501b98f937&slot=1,Hideaway Lounge,https://nz.yelp.com/biz/hideaway-lounge-san-jose?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take Away,Yes,,,Five Guys,https://nz.yelp.com/biz/five-guys-san-jose-11?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Late Night, Dessert",,,,
Sat,11:00 am - 12:00 am,Parking,On-Site,,,,
Sun,11:00 am - 12:00 am,Bike Parking,Yes,,,,
,,Good for Children,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,Mon,,,,
,,Coat Check,No,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
Mon,11:00 am - 12:00 am,Takes Reservations,No,Homestead Bowl & The X Bar,https://nz.yelp.com/adredir?ad_business_id=MIEhBEAZXiXzJZfuoqAgtA&campaign_id=RIFn9tLKsLH201tGozvHiQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fnz.yelp.com%2Fbiz%2Fhomestead-bowl-and-the-x-bar-cupertino&request_id=f48a81646a4f9bb4&signature=05dac254a4406260210fc0fb2196319bb75569cc2ac4b644ec60ed2c38dd3c15&slot=0,TAOB Pit Stop,https://nz.yelp.com/biz/taob-pit-stop-san-jose?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Mayuri Indian Cuisine,https://nz.yelp.com/adredir?ad_business_id=BypEJ2j8BaOiGJ6XCWjLZA&campaign_id=_mk94ZlPCfEcqoU7tIQT2A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fnz.yelp.com%2Fbiz%2Fmayuri-indian-cuisine-santa-clara&request_id=f48a81646a4f9bb4&signature=ddb6cc596418519f356da5ddc5333a43bd86fca3bd00ca3e67100fc2d86e7d25&slot=1,Hideaway Lounge,https://nz.yelp.com/biz/hideaway-lounge-san-jose?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take Away,Yes,,,Five Guys,https://nz.yelp.com/biz/five-guys-san-jose-11?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Late Night, Dessert",,,,
Sat,11:00 am - 12:00 am,Parking,On-Site,,,,
Sun,11:00 am - 12:00 am,Bike Parking,Yes,,,,
,,Good for Children,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,Mon,,,,
,,Coat Check,No,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
