Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Santorini Grill,https://www.yelp.com/adredir?ad_business_id=pn5RBecDIG10xGcjnXJUSQ&campaign_id=16s5eL3br-sFodfZo0pC6Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsantorini-grill-berryville&request_id=dbf33b2e5e13841f&signature=560ad00b1ac5dfa04078c9a5e6553977340363784c9739494761f189e63f95ce&slot=0,Glory Days Grill,https://www.yelp.com/biz/glory-days-grill-ranson?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Tally Ho Taco,https://www.yelp.com/adredir?ad_business_id=h03wX6PNEESTUWJYHyYqNw&campaign_id=yVm3K4xAoWXjibaicSz4uA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftally-ho-taco-leesburg&request_id=dbf33b2e5e13841f&signature=1473a9d09161a1e209d3ab61b3bcb2c56808ca7ff8a20ac4793f8263684d9720&slot=1,Mountain View Diner,https://www.yelp.com/biz/mountain-view-diner-charles-town?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,White Horse Tavern,https://www.yelp.com/biz/white-horse-tavern-harpers-ferry?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Mon, Tue, Wed",,,,
,,Coat Check,No,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
