Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,,,Big D’s Downtown Dive,https://www.yelp.com/biz/big-ds-downtown-dive-roswell-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Cattle Baron,https://www.yelp.com/biz/cattle-baron-roswell?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Peppers Grill & Bar,https://www.yelp.com/biz/peppers-grill-and-bar-roswell?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,Wed,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
