Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Aliota’s Pub & Grill,https://www.yelp.com/adredir?ad_business_id=Zs8e7Fgs99o2VwiVvxVznw&campaign_id=oYchJvfEL_ym3DqKH-MfzQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Faliotas-pub-and-grill-milwaukee-2&request_id=7bb23ab87f12086c&signature=e170b186886235cf5f510ee5883a5318f8ac08a951e572aac9813c9c45687b67&slot=0,HOM Wood Fired Grill,https://www.yelp.com/biz/hom-wood-fired-grill-glendale-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Cousins Subs,https://www.yelp.com/adredir?ad_business_id=9NMm7PnZuYU-zoz00nQIyA&campaign_id=HER6Mn7sNVpNZI7KxiL_yA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcousins-subs-milwaukee-37&request_id=7bb23ab87f12086c&signature=4c0317ad13c5b62e68e45d44028a6b675e302c1c2f1c7d03c97e881031bd7e6a&slot=1,California Pizza Kitchen,https://www.yelp.com/biz/california-pizza-kitchen-glendale-6?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,The Brick Pub & Grill,https://www.yelp.com/biz/the-brick-pub-and-grill-glendale?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Music,Background,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Tue, Wed, Thu",,,,
,,Coat Check,No,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
,,Gender Neutral Restrooms,Yes,,,,
