Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,,,Ruby Tuesday,https://www.yelp.com/biz/ruby-tuesday-elida?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Lombardo’s Cafe,https://www.yelp.com/biz/lombardos-cafe-lima?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Beer Barrel Pizza and Grill,https://www.yelp.com/biz/beer-barrel-pizza-and-grill-lima-2?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 12:00 am,Bike Parking,No,,,,
Sun,11:00 am - 12:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Music,Background,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Coat Check,No,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
