Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Maracas Southwest Grill,https://www.yelp.com/adredir?ad_business_id=no13gwVdg6uO3Ps3Q6uLCA&campaign_id=M4N6IXqai7W4CEtDVUvhzg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmaracas-southwest-grill-north-babylon&request_id=cb42dd53778afece&signature=6183d01407e99a3a1a22e0a6524095c05c6889fb83127c0376c07bcd3bae56e4&slot=0,Chili’s,https://www.yelp.com/biz/chilis-east-northport?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Valley Caterers,https://www.yelp.com/adredir?ad_business_id=Dj0DkvhO6Cl7vPVr6QAlIA&campaign_id=cyR-RYMeYu7T8-tQDskYMg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvalley-caterers-franklin-square&request_id=cb42dd53778afece&signature=4f464a882a703cee00730818cc61c01aaf3819bd08292f801592dae1d95eaff0&slot=1,Changing Times Ale House,https://www.yelp.com/biz/changing-times-ale-house-east-northport?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,BURGERFI,https://www.yelp.com/biz/burgerfi-commack-3?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 2:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,No,,,,
