Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,,,St. Clair Winery & Bistro,https://www.yelp.com/biz/st-clair-winery-and-bistro-farmington?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Red Lobster,https://www.yelp.com/biz/red-lobster-farmington?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Weck’s,https://www.yelp.com/biz/wecks-farmington?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
