Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,"Joe’s Seafood, Prime Steak & Stone Crab",https://www.yelp.com/adredir?ad_business_id=MP6K_2ye4QRoG26tjGJGDA&campaign_id=Gw-4hWVdBGsBMJ2l5OjCNQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjoes-seafood-prime-steak-and-stone-crab-washington&request_id=669008976521e0a5&signature=526edb977ac74bb2d9104243f00eec8f864eb4bef09c67fb75e8bc4b703a69d4&slot=0,Trademark Drink And Eat,https://www.yelp.com/biz/trademark-drink-and-eat-alexandria?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Oz Restaurant & Bar,https://www.yelp.com/adredir?ad_business_id=hT92Rb7oO6H3V7DfIeVozQ&campaign_id=THUOl_Xoe06s8RUTHXdBuw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foz-restaurant-and-bar-arlington&request_id=669008976521e0a5&signature=0ea1fda3b8c8b58ec725152a8d7a814cbe87f3e668b0cd6363626dced0f8535b&slot=1,Texas Jack’s Barbecue,https://www.yelp.com/biz/texas-jacks-barbecue-arlington?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Southside 815,https://www.yelp.com/biz/southside-815-alexandria?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 12:00 am,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Quiet,,,,
,,Music,Background,,,,
,,Alcohol,Full Bar,,,,
,,Best Nights,"Wed, Thu, Sun",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
