Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Johnny Brusco’s New York Style Pizza,https://www.yelp.com/adredir?ad_business_id=t9JgVFVBqZIRUAynRSVOqA&campaign_id=Mwbe3-2bOqXk0bkeUBlTBg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjohnny-bruscos-new-york-style-pizza-vestavia-hills&request_id=269298e462610493&signature=3bb20267ab1e3b33fc5911c8c9875eb0780b7246be7f06b486888f59c3f1d885&slot=0,Good Ole Boys BBQ,https://www.yelp.com/biz/good-ole-boys-bbq-chelsea?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Full Moon BBQ,https://www.yelp.com/adredir?ad_business_id=yvNnzAD4WqQTpEUDcM9aOA&campaign_id=4UDwUx-nVHDBJKfGySO9dw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffull-moon-bbq-birmingham&request_id=269298e462610493&signature=699cb188bb6bb11220e13f646160f623e89132cac2884f12f69e5245c9e10df5&slot=1,Whataburger,https://www.yelp.com/biz/whataburger-chelsea?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Black Market Bar And Grill,https://www.yelp.com/biz/black-market-bar-and-grill-birmingham?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,No,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Has Pool Table,No,,,,
