Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Denny’s,https://www.yelp.com/adredir?ad_business_id=txv0QUL4KoQwojdmnHnHyw&campaign_id=phQTtquHldmIBTEUk1QsnA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdennys-carlisle&request_id=00c14f7b7a3e0244&signature=3c9db0acfc79653692a25d68bbe91d059128e0724e73a5e2b7ce8aa4f94a1d0d&slot=0,Market Cross Pub & Brewery,https://www.yelp.com/biz/market-cross-pub-and-brewery-carlisle?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,The Gingerbread Man,https://www.yelp.com/biz/the-gingerbread-man-carlisle?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,1794 The Whiskey Rebellion,https://www.yelp.com/biz/1794-the-whiskey-rebellion-carlisle?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
