Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Fuji Steakhouse,https://www.yelp.com/adredir?ad_business_id=dMUtjNcfyWaekOsLmzSVFQ&campaign_id=HqFelIZ-VWibBMfYAeQneQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffuji-steakhouse-north-charleston&request_id=c3232639592b118d&signature=453cbbd6a4cda1c37152dd5b8357d32f7eb74e4dbf002e5097452dadef9f14ea&slot=0,Carolina Ale House,https://www.yelp.com/biz/carolina-ale-house-summerville?page_src=related_bizes
,,Delivery,No,Firehouse Subs,https://www.yelp.com/adredir?ad_business_id=NSA2BN1vbMkTnL26a0fakg&campaign_id=66LsI2u39CJSazTC3Nncqw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffirehouse-subs-north-charleston&request_id=c3232639592b118d&signature=e7629f8b06c370020279a6a2ff37962bcf3c776327eaf98e8fc5ed3eb617cfa1&slot=1,Kickin’ Chicken - Summerville,https://www.yelp.com/biz/kickin-chicken-summerville-summerville?page_src=related_bizes
,,Take-out,Yes,,,O’Charley’s Restaurant & Bar,https://www.yelp.com/biz/o-charleys-restaurant-and-bar-summerville?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Good For,Lunch,,,,
,,Bike Parking,No,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Coat Check,No,,,,
,,Smoking,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
