Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Portland Spirit,https://www.yelp.com/adredir?ad_business_id=PiLzOVPqLcW-5V84F1kTNg&campaign_id=HoYfxPA-N5Y_eoCYYA1Yyg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fportland-spirit-portland&request_id=8cb0e3db9b164d9b&signature=be0e3042e4ed8df7d0cf7c4c107ed7bada2905c223fb69037b06e0a848aa00cf&slot=0,Malone’s Ale House,https://www.yelp.com/biz/malones-ale-house-beaverton?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,The 649 Taphouse,https://www.yelp.com/adredir?ad_business_id=gLj_vQRkg-msWZYbj37EzQ&campaign_id=jgBUzlu8Kr20f1Z2HEDpww&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-649-taphouse-beaverton-2&request_id=8cb0e3db9b164d9b&signature=6b78fb744d32ad6b5ce648e2e47113c43951efe8e5e9f7a5dc8ee751bf4222d7&slot=1,Thirsty Lion Gastropub & Grill,https://www.yelp.com/biz/thirsty-lion-gastropub-and-grill-hillsboro?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Old Chicago Pizza & Taproom,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-beaverton?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,Dinner,,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Mon, Sat, Sun",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
