Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Athenian Grill,https://www.yelp.com/adredir?ad_business_id=Ny0XDdwN4KUwT6kcX_KuMQ&campaign_id=t09laa4LDScEedkELazV7A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fathenian-grill-suisun-city&request_id=6e3f5819a590fbc8&signature=247295eca6522bfd3b822dddcf2ebf686a47692992fa3eef8ebe3714d03696a1&slot=0,The Habit Burger Grill,https://www.yelp.com/biz/the-habit-burger-grill-vallejo-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,B&V Whiskey Bar & Grille,https://www.yelp.com/adredir?ad_business_id=mPXN-h4nduk24rdJfUQUoQ&campaign_id=y-lsxfFnUx6XQalWxVjDlg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fb-and-v-whiskey-bar-and-grille-sonoma-2&request_id=6e3f5819a590fbc8&signature=a16ac6a91c7cb10332b57cfc06fd52792190d070e3ca81a3d0e9ea4e6290cca6&slot=1,Black Bear Diner,https://www.yelp.com/biz/black-bear-diner-vallejo-2?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Junction Brewery and Grill,https://www.yelp.com/biz/junction-brewery-and-grill-american-canyon?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,Dinner,,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Mon, Fri, Sat",,,,
,,Coat Check,No,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
