Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Sunset Grill and Pizza,https://www.yelp.com/adredir?ad_business_id=fYOPoMtoJ4m0yGbxAMjNfw&campaign_id=9QajyO7kJpNTSq4HjTVCJw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsunset-grill-and-pizza-amherst-2&request_id=b77d297ec497118c&signature=2e195d3973288a524f42a9c920fc800376d6e6d2941084eef9cf2a8114bfd015&slot=0,Hangar Pub & Grill,https://www.yelp.com/biz/hangar-pub-and-grill-amherst-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Freckled Fox Cafe,https://www.yelp.com/adredir?ad_business_id=WXMV2M3JjMhIifScR5umUA&campaign_id=IBvtnimaT50huKSkYS2kVA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffreckled-fox-cafe-florence&request_id=b77d297ec497118c&signature=cb7ea8e9936a8f53bdb6f8d9677ecb0ba75a5145eaf9f58ffdfd20e25fb5c54f&slot=1,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-hadley?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Johnny’s Tavern,https://www.yelp.com/biz/johnnys-tavern-amherst?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,No,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
