Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Seasons Lakehouse Restaurant and Pub,https://www.yelp.com/adredir?ad_business_id=VnJ-ASbU9rNTJLjIV37Kgg&campaign_id=HyzOngF9szh41beW5e2hmQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fseasons-lakehouse-restaurant-and-pub-crown-point&request_id=275c7fcb985c772b&signature=77bd6c6c46d22b01258fb9f57e08d91ff03e518bcb308fe2dfd6aae90de35932&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-portage-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Abuelo’s,https://www.yelp.com/adredir?ad_business_id=XgwX9BU4bdpzmE_Vr72nQg&campaign_id=7v0SxzifRjisCgTecsRWZA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fabuelos-merrillville&request_id=275c7fcb985c772b&signature=8a72c244c3f22773aa0dc24fc375055466bf6e9373ac861a01b386a6ab4719da&slot=1,Islamorada Fish Company,https://www.yelp.com/biz/islamorada-fish-company-portage?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Five Guys,https://www.yelp.com/biz/five-guys-portage-3?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
