Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,The Barge Restaurant,https://www.yelp.com/adredir?ad_business_id=4crYodD0ibPURLb6EFf6gA&campaign_id=POEmXJ8MCglbeMuSOsKjvA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-barge-restaurant-charleston-5&request_id=53a0460f2b3f4f77&signature=4f8f6a83e29def1eaf57a66f818dc76e4fc9e8e4123c71cfebc5538267d85c9a&slot=0,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-charleston?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Bluegrass Kitchen,https://www.yelp.com/adredir?ad_business_id=p0OrrqtGHLlp_Bryprvuhg&campaign_id=sSwWzfDLIv2A73HxWuN1_A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbluegrass-kitchen-charleston&request_id=53a0460f2b3f4f77&signature=9ab31ae59fcb4a8e6c1a6c3837937a4ca9d756f2f3496e02cbdfb8f005adff21&slot=1,B&D Gastropub,https://www.yelp.com/biz/b-and-d-gastropub-charleston?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Quaker Steak & Lube,https://www.yelp.com/biz/quaker-steak-and-lube-charleston?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,Lunch,,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,No,,,,
