Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Wings & Things,https://www.yelp.com/adredir?ad_business_id=yCnIbXVvhnOKbBercNDXAA&campaign_id=jQUd4ftwY2g4lT3B-UqsmA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwings-and-things-wichita&request_id=dc60bed922639c59&signature=e00e6c3d8833ce0037f418ec5435f2c9813b3955815750f10f5590a87f930932&slot=0,Bricktown Brewery,https://www.yelp.com/biz/bricktown-brewery-wichita?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Los Compadres Mexican Grill,https://www.yelp.com/adredir?ad_business_id=of8yivlZSSOPl13XUZ6sBQ&campaign_id=VpvHb3CQY44lpO3SyrGvSw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flos-compadres-mexican-grill-wichita&request_id=dc60bed922639c59&signature=2e60937323101db43e2404c4a2e6deb0b30140640ad2d74746fd754fe61df373&slot=1,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-wichita?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Granite City Food & Brewery - CLOSED,https://www.yelp.com/biz/granite-city-food-and-brewery-west-wichita?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Good For Dancing,No,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
