Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Dyvine BBQ In Motion,https://www.yelp.com/adredir?ad_business_id=8PRKNmt2j8sIAQ7f5FYeSg&campaign_id=8IYfc_JlKlZCixaOvUCm6g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdyvine-bbq-in-motion-dumfries-2&request_id=6855d507a5611886&signature=fdc8aee2224d30c79229eb8e0482969a8fdb6032182c68ea58d2a9b693015238&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-la-plata?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Texas 202 Barbeque of Maryland,https://www.yelp.com/adredir?ad_business_id=wDP0ovypu50ARt7NuFx1Zw&campaign_id=L0-QTW-puO4FUxS1NH1Xdg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftexas-202-barbeque-of-maryland-brandywine&request_id=6855d507a5611886&signature=56499154bbd8de2635b860805e86de54cb538a0a8819e37c51691baa3c96360f&slot=1,Spoon’s BBQ,https://www.yelp.com/biz/spoons-bbq-la-plata?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Marie’s Diner,https://www.yelp.com/biz/maries-diner-la-plata?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,No,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
