Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Susie W.,"Penngrove, CA",2,9,,2.0,12/6/2015,Just needed to eat! Ugh!  Zucchini was spoiled all the way through!  I pointed it out and was told it was grill marks. I'm 71. I know grill marks!  There were corn kernels and onion rings in my wedge salad!  Come on Applebee's pay these people and up what could be good''. Our server Kelly was good!,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
Kira W.,"Santa Rosa, CA",91,104,28,2.0,8/18/2012,"I think our bartender was hungover but the service was just plain frustrating today. We were starving after dealing with consumer hell in Rohnert Park and desperately needed quick nourishment to keep going (and a beer to wash it down with). Our bartender was very out of it. He was about to take our food order when the phone rang - so he took the phone call while we waited. After the phone call he ignored us for about five minutes (we were sitting right in front of his computer terminal). We kept trying to catch his eye to remind him that we never got to place our order. I finally piped up and said, ""We're ready to place our food order,"" but he was too busy talking to the manager about some shift switch to hear me. My husband finally got his attention and we were finally able to place our order - but I think there was some palpable tension after that. I felt like we were suddenly ""rude customers"" or something. Before we sat down, there were a few items leftover from the people before us. The bartender had grabbed the glassware but never cleaned the bar area so I was sitting at someone else's sticky mess. My husband had to ask the bartender to clean up the mess so I could eat in a clean environment. I've been served by this bartender before and it was okay - which makes me think he was out of it - but Hubs and I were already on edge with the shopping hell and the service was pretty vacant.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
Amelia E.,"Rohnert Park, CA",170,129,18,1.0,7/3/2014,"Came here late at night, 11:30. The service wasn't the best... She didn't seem like she wanted to service. Actually, as if she was mad that we even came in. that wasn't comforting. As soon as my boyfriend and I ate our food, we left. We came with a group of 6 people. They stayed until 12:30. Or so, the food was alright too. I learned my lesson on coming to a restaurant so close to closing.... Shit service and crap food.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
John K.,"San Francisco, CA",64,68,10,4.0,10/7/2012,We have ate here a few times now over the past month or so.  We have found the service prompt and friendly. We have pretty much stuck to appetizers and drinks so far since we visit after a movie or after running errands....but the food has always been good.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
Sandy P.,"Corte Madera, CA",0,10,,2.0,1/17/2015,We lunched at Applebee's in Rohnert Park today. While the help was very courteous and the food okay except my Won Aton Chicken Tacos we were so spicy I could hardly eat them.  My main complaint was my knife was dirty (quickly replace by our waitress) and after a couple of bites I realized that my plate was also dirty.  I should have said something but we were in a time crunch and I was afraid a new lunch would take too long.  No more Applebee's for me,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
Melissa M.,"Santa Rosa, CA",0,4,,1.0,10/16/2015,"DISGUSTING! I was forced to give it at least 1 star. Everything was beyond over cooked, it was welded! It was also only slightly warmer than room temperature. One person in our party ordered the Oriental chicken salad and there was hardly any salad in it. It was mostly those canned crunchy noodles. The chicken on top must have been left by a previous customer, then chopped up and thrown in the ""saladless salad"". Somebody else ordered a portobello mushroom burger and she struggled to find the mushrooms. I hadn't been to Applebee's in years... ever since my mom and brother got E.coli from there. I guess all that's left to say is... Wish us luck!!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
Generation J.,"Rohnert Park, CA",189,19,22,5.0,5/20/2015,"I'm five staring this on their chocolate mousse shooters alone. It's like 50 shades of chocolate all up in your mouth.  Oreo cookie crumbles,  mousse,  whhhhipped cream and maybe a few other drizzles of deliciousness.  I come here for the dessert. Oh and maybe a strong cocktail.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
Scott A.,"Rohnert Park, CA",0,6,,2.0,1/13/2016,"I should give them only one star as they are not great.  Food tastes like it can out of a microwave oven.  The staff is always changing which leaves me to believe they are rough on the staff, under paid, or poorly trained to do the work.  Big chain like this should get it together.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
Crystal D.,"Napa, CA",50,10,856,2.0,8/30/2012,I came her for lunch with my sister Megan. We decided to split a two for 20 with two teas. My sister and i both got the chinese chicken salad with side spinach dip that comes with chips. Meals was good just nothing spectacular but good. $16.55 meal and happy face seeing the sis at a nice place. Fast forward to me today I am mad and not happy with them. Received my credit card bill and they charged me $16.55 plus another $13.55 wtf? What's the $13.55 for? My meal was $16.55. You getting a mad call for me later.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
Wayne S.,"Petaluma, CA",0,277,,3.0,8/4/2012,"We've eaten here a couple of times out of convenience.  It is located in the same shopping center as Target.  It seems to be a youthful crowd because of SSU here.  I enjoy it.   The food is good, and service is okay.  Nothing great, but we get our food in a timely manner.  Its just like every other Applebee's",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rohnert-park-2?start=40
