Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Elisa B.,"San Marcos, CA",4,41,33,4.0,3/13/2017,"We went for the first time today, as I really wanted to try the kung pao chicken spaghetti. It was everything I hoped it to be my only feedback would be the price for plate was kinda high like $12 bucks and to add chicken it was another $3. The "" $3 "" worth or chicken was questionable as I found maybe 3/4 little mini peaces of chicken lol and the spaghetti plate could have been a little bigger for the price. $8.99 would have been more appropriate for portion size. However all staff we're very friendly and order turn around was great as well as cleanliness was top notch.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
David Joshua D.,"Valley Center, CA",111,204,1053,4.0,1/6/2017,I recently came here to eat dinner after it opened at the mall. I sat outside in the bar area. It was nice and open. The service was good. Not so busy and it was during happy hour. They have a couple of TVs outside at the bar too. The food was good. It's been a while since I ate at a cpk. The location is nice and right by target. The bar is nice and out in the open in the middle of the mall. There wasn't much on he happy hour. But the food was still good. I'll probably be back here again.,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Ricky S.,"Escondido, CA",143,1,2,5.0,4/27/2017,Great experience all around! We ordered the California Club pizza and it was delightful! The sangria flight was unexpectedly delicious! The staff were all incredibly friendly and we even got a coupon for a free small plate on our next visit! Definitely a new favorite!,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Kelly H.,"Cardiff, CA",30,3,,1.0,7/11/2017,Restaurant atmosphere was nice but service and food leave little to be desired. Restaurant was not crowded. Server was in over her head with only 4 tables. No one ever checked back on us for anything we needed. Three salads took fourth five minutes. Again in a non crowded restaurant. Salad portions were amazingly small. They should call them quarter sizes not half. It would have been nice at the very least for someone to apologize for taking 45 minutes for three salads. The server and manager need a coarse in customer service.,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Ritesh M.,"San Diego, CA",1,9,1,5.0,8/19/2017,Amazing taste ... real pizza with lots sides option We all live shishito pepper really in love in southwest and peanut butter pizza ... also strawberry collets is amazing for refreshments  My son is love with shishito peppers,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Brooke B.,"Escondido, CA",182,136,61,4.0,1/10/2017,"Service was nice. The food took a little while, but was delicious. So happy to have this at the mall!",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Mark H.,"Ramona, CA",0,8,,1.0,9/5/2017,"Hadn't been to one of these in years but was here for my nephews birthday last night and will never go back. The restaurant was only about 1/3 full but the service was the worst I've had in awhile. Server was clueless. After we ordered an appetizer and dinners, she came back twice to say they were out of our app (lettuce wraps) and then later too say they were out of my dinner - Banh Mi bowl. How does she not know this before? Ordered Ice tea with sugar and she never brought the sugar and never brought the refill I requested. She also must have screwed up our order with the kitchen because my replacement salad was delivered alone and then about 5 minutes later our appetizer came out followed by everyone else's food about 5 minutes after that.. Pretty surprising considering this is a corporate restaurant. You would think the staff would be better trained.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Annette W.,"Vista, CA",0,11,,1.0,4/9/2017,This is really a zero star but I have to put something. We ate here today and dropped a deposit envelope with checks and cash. Of course the employee turned in the envelope with the checks but funny no cash. Funny but sweat hostess was saying to me how honest the staff are and they always turn in money and lost credit cards. Not so honest... Thieves and food sucked! Filing a police report..... update.... My husband went back in and called police dept and made a big ruckus about the stolen money and funny 600 appeared in the trash. Now how did it hop out of the envelope and into their kitchen trash.. Thieves!!! So glad to have my money back though,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Brett P.,"Poway, CA",147,17,32,4.0,1/22/2017,Brand new just opened up 2 months ago! Good atmosphere and cool that the bar is in the middle of the mall so you can people watch while drinking your drink.  Good food and good service what you expect from CPK!!,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Zach E.,"Escondido, San Diego, CA",2,5,,1.0,2/18/2017,"Told it would be 15 mins, got our table 40 mins later, food came 40mins after that. It took ten minutes for all of our parties food to get to the table. The soup was pathetically small. The food was mainly tempid. The pizza was good and the waitress was nice, but this restraint really needs help. Especially the kitchen.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Cassandra B.,"Escondido, CA",1,8,2,1.0,8/11/2017,"Honestly, I used to work for CPK a little over a year ago. I understand when it's busy and you can't tend to your tables as much as you would like, but this was not the case. My husband and I decided to go to cpk for dinner after I had a rough week at work and sat out on there cool looking bar area for the first time. It took about 10 minutes for someone to actually greet us and I know that after working for cpk for almost two years that the servers or bartenders have 30 seconds to a minute to at least greet or interact with a new table. It was not busy at the time we sat down and I saw both bartenders look at us and basically ignore us. We were not greeted with bread, we had to ask for it. After our food was dropped, Brandon came by to offered Parmesan cheese for my husband's pasta and never came back to ask us how our food tasted. We sat there and sat there and saw both bartenders leave the bar area. No one was to be found when we needed boxes for our food and when Jordan came back to the bar he looked in our directions but never asked us if we were doing okay. After he closed out his customers at the bar then he decided to ask us if we were doing okay and my husband asked for boxes. We boxed up our own food and I think I recall cpk employees offering to box up the food for their guest. Jordan just gave us boxes and the check and I think that was the quickest thing that was done all night during our visit. It's a shame how bad this was because we really enjoy cpk but I don't think we will return. It was such a shame how bad the service.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Greg P.,"San Marcos, CA",0,3,,1.0,8/9/2017,"Host was terrible! We were trying to dine as a family, party of 6. She told us no table available for a party of 6, and if we wanted to wait it might take up to 20 minutes. We agreed, and gave her my phone number so she could text when table was ready. So far so good. After about 12 minutes she sent the text saying that our table was ready! I wasn't too far out, and soon after I arrived to the restaurant I got another text saying that she didn't mean to send the text yet. But to my surprise she was showing a table for a party of 7 that apparently just arrived!! Makes you feel like  .",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Alexandra H.,"Valley Center, CA",0,9,,1.0,8/4/2017,"Honestly pretty upset and fed up with this location. I've been a loyal CPK customer for years, i used to go there multiple times a week! When this location opened up closer to me i was so excited, but its been such a disappointment. The service is horrible! Hosts will literally complain to me about their lives..and the other day my food was barely cooked. I really hope this location can get their crap together because its the worst cpk I've been to.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Appolonia T.,"Escondido, CA",0,70,4,5.0,5/2/2017,"Wow! Just nice people as soon as you walk in. A really friendly CPK with great management. I rarely write reviews on chains but this location focuses nicely on customer service and satisfaction. And the new menu items, like the Banh Mi salad are a nice new and healthy addition.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Crystal M.,"Escondido, San Diego, CA",73,16,7,5.0,4/13/2017,"I have come here a few times with my family.  I have to commend them for good, and fast service.  The second time, my nephew was in a bad mood, yet the servers were still kind and proficient and got our food out fast.  Which in turned helped my nephew calm down and eat.  The food was great and I ordered different dishes each time.  Good experiences each visit.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
David D.,"Escondido, CA",108,59,25,5.0,12/18/2016,"At California Pizza Kitchen, Penny is having a blueberry ginger smash while I have a Sam Adams. We ordered a Brussels Sprouts and Bacon flatbread for a little appetizer. Taking a break from our Christmas shopping getting our energy back with a much-needed rest before we get after it again.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Briana H.,"San Marcos, CA",27,3,,2.0,5/24/2017,"The food is good at cpk so we continue to go, However the service is always always lacking. Bread takes 20 min to cook when they run out so it's not a guaranteed you'll get some unless you're okay with getting it at the end of your meal. Figured since it's a new location that just opened the service would be top notch, but we've been there about 7x since it opened and every time the service is slow or we have to keep waving ppl to come by. Wish there was another location close by we could go to.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Kristine C.,"Oceanside, CA",1,1,,4.0,4/25/2017,"We have been coming to CPK for years and when this location opened up we were so excited! Since it's a bit new we have had some issues with getting orders correct  (in this case as a call in) and recently we had an issue where we were missing some key items. I spoke to the manager Jacob and he quickly rectified the situation and was a pleasure to speak to. He even went to the back office to take my call in order to hear me better as well as comped our meal and apologized. Luckily, even though a little late, our family is able to enjoy our food hot and correct and on the house. Appreciate the customer service and will keep us being loyal CPK diners.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
T M.,"Escondido, CA",1,59,,2.0,4/3/2017,"the food was decent, but service was bad. I had to get up twice to get sugar and other condiments that we asked for. The place wasn't even busy. CPK, please train your waitresses a little bit better.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Steve S.,"Carmichael, CA",0,18,,1.0,12/28/2016,"Went to California Pizza Kitchen after a long afternoon of shopping with a party of 6. Ordered a beer to start dinner and to my disappointment they were out of draft beer. WTF, how can any pizza place, especially a nicer establishment be out of beer?? To me, this is like going to a burger joint and finding out they ran out of fries! Anyway, ordered the 1/2 order of bbq chicken salad which was pretty good. The others in my group ordered various pizzas, soups an flatbreads. All very well presented and tasty. All in all, food was good as always. But, so disappointed that a place as nice as this would run out of not just one draft beer, but no drafts at all available. Whoever orders supplies for this restaurant should look for another job.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=20
Jenny M.,"Petaluma, CA",104,145,57,4.0,12/3/2017,Three stars for the lovely waitress to had the patience of a SAINT while I was dining out with my young nephews. Even helped me trick one of them who was on the verge of a meltdown that he really DIDN'T want an ice cream sundae.  Stick with the pizza and you won't be disappointed!,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Betty H.,"San Diego, CA",0,15,,1.0,12/26/2017,"This is the worst CPK ever, and this is coming from a CPK fan!  We frequent the one by our home, have gone to many locations including LA and Anaheim, and this was by far the absolute worst in service, care and finally their famous pizza.  We ordered the margherita pizza and when they delivered our food they didn't even say anything, but the pizza was completely just a cheese pizza.  When the runner was trying to walk away I had to stop them to ask where the basil was.  The runner tried to explain that they ran out of the ""garnish"", that the basil was usually just a garnish.  Ok, if you have ever had a margherita pizza the basil is one of the best parts of the pizza; and to top it off there was maybe a handful of diced tomatoes and the pizza was Luke warm.  Just a disappointment and no one ever came back to check on us through the meal as we were going to ask them to make another pizza since they basically served us a lukewarm cheese pizza.   Also, even though we had a reservation when we arrived, they said there was a 10 minute wait and the hostess said she had to clean a table.  Meanwhile she stood around talking with a couple coworkers while we waited at the door.  We finally decided to eat in the open courtyard in the center of the mall, and the poor bartender was completely overwhelmed with no help out there.   Overall, understaffed, under trained, mediocre food, poor management and will not be back at this location.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Jenny C.,"Carlsbad, CA",5,68,79,4.0,9/4/2017,"Was at the mall and wanted a quick and light bite. Originally, our intention was to sit inside but had to wait 15-20 minutes so we decided to sit out by the bar which was in the mall, right in the center of an open area. It was full service.  We just had the original BBQ chicken pizza and it was pretty good. We also got the bread and oil. The oil had herbs mixed in and was a great dipping alternative for the warm bread and crust of the pizza.  For what we needed to have a bite, it was a nice spot at the mall. The menu looked similar to what I had when I was younger. There are some slight changes to evolve with the times. It was a well-balanced selection.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Meri D.,"San Diego, CA",98,730,2695,4.0,6/24/2017,"CPK.. oh how I haven't had you in years and years probably 5+ years.~ I was curious to try this newer location as I haven't dropped by yet inside NCF Mall.. but a long time ago Carmel Mountain and Fashion Valley locations.  SERVICE: stellar!! from the hostess, to the server, to the management.. and even chefs.. amazing customer service all around -quick with no wait to get seated the weeknight I came by -seated in the booth near the takeout/kitchen side of the inside dining of the restaurant -smiley and chipper server FOOD:  *Bianco Flatbread= cheesey goodness *Shishito Peppers= charred and I did have a few extra extra spicy ones in the mix.. light flavors and hints of soy, garlic, and red chili *Roasted Artichoke and Spinach Thin Crust Pizza: fresh and delicious.. filling and couldn't resist eating tons of slices despite being full.. wowzers.~",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Russ B.,"Carlsbad, CA",96,3,,1.0,12/22/2017,Very Poor Service. Manager didnt have a clue about Customer service. Ordered a Pizza and an hour later called on status and they didn't start pizza order..... Talked to manager and he made up lots of excuses with no results. End result no pizza. But served lots of BS from manager........  if you want to be served BS for lunch or dinner.  This is the place........,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Kimberly S.,"Vista, CA",19,5,2,5.0,12/8/2017,"Love this place!!! Service was EXCELLENT, food was soooo good. Very comfortable, music was not to loud and the ambiance was lovely!  Can't wait to come again.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Marcus F.,"Escondido, CA",257,1905,3188,2.0,3/15/2017,"Not impressed AT ALL with their service after two visits. I've been here twice now and the service was way below standard. When you pay premium prices you expect more. The first time I came here I had one of the worst server experiences out of all of my 1600+ reviews. Because it was the opening month I decided to give them another chance before writing a review. Hopefully that unhinged waitress was fired or quit..On my second visit the service was just run of the mill and nothing above the minimum. By the way, are there no managers here? I know when I go to Chili's or most other restaurant chains the waitresses almost always give great service. Usually it's because they work their asses off to earn their tips. They probably have families that depend on that money. On both occasions here the waitresses were Millennials,  which I suspect were still living at home, and this was just a job their parents forced them to take. Another issue with this CPK is that they're located in this mall's basement floor. There is poor internet/cell access (Good luck checking into the CPK app from down there) plus if a store isn't on floors 2 or 3 it basically doesn't exist. The Food -  The Pizza should be skipped here. For the price it's not worth it especially when you can get better and half the price at craft-your-own places like pieology.. However, where CPK does excel are their non-pizza items. Their salads are always incredible, and many of their entrees are usually worth their hefty price.  - The Kids meals are a great value for a premium restaurant. Nice selection of Pizzas or noodles and you can even upgrade to a dessert if it's a treat night. - Their rewards program sucks..Once you sign up for their program your free small plate coupon expires in 21 days. No warning that this was going to happen or expire. Also 5 bucks off every 100 you spend isn't that great.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Vannessa M.,"Escondido, CA",50,71,32,5.0,2/10/2017,"NEW CPK IN ESCO MALL Service was exceptional, the recommendations from our server made our bellies very happy  What we ordered: Cesar salad with salmon  BBQ shrimp salad Flatbread goat cheese pizza (free for first timers)  Sangria flights ( just do it, don't deny yourself)  waitress ( Rachel) so graciously brought us bread w/ oil and waters  Manager brought us the flatbread  Over all to be 100% honest it was the best food I've had in a while, this was my first time in CPK and the food was fresh and as cliche as it may sound it tasted like it had a lot of love.  Just want to add that the two male hosts that were there were very also very nice.  Overall this experience was great. Treat yourself! Cheers.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Juliana C.,"San Diego, CA",659,242,3280,4.0,11/29/2016,"I got to eat here during their soft opening. I was lucky enough to bring a guest with me! Since my gf lives in Escondido, I invited her to join me.  We were greeted and seated right away. The restaurant was not fully packed, but it seemed really busy since there was a full staff running around. We ordered a couple of drinks, Honeybee Lemonade and water for me and she ordered a sprite and Blood Orange sangria. The lemonade was really good, you could hardly taste the bourbon. The sangria was extremely floral, too much for my tastes.  For starters, they brought us a sample of fried Mac and cheese ball and mushroom flatbread. Both were delish! For our entrees, we ordered a full shrimp Cesar salad and the Roasted garlic chicken. The salad was beyond huge, I wish it had more shrimp! The Roasted garlic chicken was so flavorful, I could eat just the garlic bits with the veggies and be perfectly happy. If you love garlic, you'll love this dish! Finishing with a slice of red velvet cake with white chocolate shavings... Love white chocolate!  All the staff was very nice and overly attentive. Good and bad. Every single server and manager checked on us. Filling our glasses with water, even though one was sprite... Constantly trying to clear the table of dishes... when I was not done picking at the bread or salad. Our server was Kiki, she was good and explained they needed to constantly ask if we needed anything and if they could take any dishes. It was too much and somewhat bothersome, but I the end too much attention is better than none.  Don't forget to sign up for Pizza dough rewards, you get a small plate on your first visit and dessert on your birthday! :) They also donated a portion of sales to Make-A-Wish! Thank you for being so awesome and giving back to Make-A-Wish!",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Robert J.,"Escondido, CA",336,515,154,5.0,11/28/2016,"Soft opening event, benefitting the Boys & Girls Clubs of San Diego. It was a super busy evening for the staff, but really cool experience and a great venue! First of all, I have to say I love the bar area, set out in the middle of the mall.  It's really classy, fully stocked, has a food menu, and very visible.  The visibility is one of the reasons I feel like the other bar(s) in the mall haven't been as busy as they should be.  The menu is classic.  We haven't had a CPK near here yet, and it's definitely time.  Awesome thin-crust pizzas (of course), and pretty decent entrees and appetizers as well.  Our event had us sampling several different dishes, and we ordered a few different drinks (all were good!) Anyways, highly recommend this place.  It was also a training night for some of the wait staff, so we'll have to see how things turn out.  I'm very hopeful and excited!",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Julie T.,"San Marcos, CA",149,408,760,3.0,4/5/2017,"So let me start out by saying that I am not a contrary or belligerent customer. I will also point out up front that I had a very lovely experience at CPK. We took my daughter here to celebrate her making Student of the Month at her school. I've only been CPK once before and it was years ago in Hollywood, but I have great memories of the meal (and a nice Yelp review to look back on).  This Location inside the Westfield Mall is fairly new, so perhaps they are working out the kinks a bit. Our service was wonderful. The hostess sat us promptly, and our waitress was fast, friendly, and very accommodating. The Hubs and Wee One both had pizzas, which were delicious. The crust was crispy, the cheese tasted freshly grated, and the toppings seemed super fresh as well.  My only complaint is with my own food. I ordered the WILD MUSHROOM STROZZAPRETI. It was very tasty, and I did enjoy it, but...it cost nearly $16, and the portion was TINY TINY TINY!!! I mean like, a tennis ball sized portion.  Seriously, are they paying a professional mushroom hunter to source their criminis and white buttons? Was the butter in the sauce imported at great expense from the Basque region of the Pyrenees Mountains? Were the noodles hand-made by Jesus Christ himself?!? I have been a chef for over 20 years: Pasta and mushrooms cost almost nothing. What's wrong with giving your customers an actual entrée portion? Because I feel like that dish should be served as a tapas style appetizer (for 1/3 the price), if that's the portion they're going to push.  So the take-away is this: If you're in the mall and jonesing for a pizza, give CPK a go. Just avoid the over-priced pasta. Next time I will be certain to take my own advice.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Megan L.,"San Diego, CA",43,4,3,3.0,11/18/2017,"This was my first visit to this location. I was not happily greeted by the hostess. I actually had to get her attention by asking a question and she seemed uninterested but happily directed me to the back of the restaurant to place my to go order. I was then greeted by a very happy waitress who took my order. I asked her about the Bianco FlatBread which she raved about stating that it was the ""freshest thing on the menu""! I ordered that and a large salad. She said it would be ready in about 10 mins and said we could leave and come back or stay and wait. I left and bought a purse at charming Charlie not too far from CPK and when I came back my meal was placed in the bag and I was sent on my way. I only live about 10 mins from the mall. I wouldn't say the flat bread was sitting too long but when I opened the box my gut tells me it had been sitting for quite some time. It also appeared to have been just thrown in the box....Which also seemed like it must have been used prior based on the fact that other names were written on it and scratched out...weird. Anyway, didn't eat the flat bread but the salad was good.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Roy A.,"Carlsbad, CA",124,1,,5.0,7/26/2017,"I found the wait staff at The California Pizza Kitchen to be genuinely sincere, kind, and even acknowledging who I was and what I meant to this Mall. As well as what I mean to this city. My server Dan was truly one of a kind. And yet, there was more. For in this crisp time when the winds do shake the darling buds of  summer, the chef brought the grilled fired ribeye, and even added tender potatö finger-liengs that appeared to be harvested locally.The tenderness of the ribeye was not restrained. It was the fulfillment of my gustatory dreams, without the resentful pain that normally arises from wasting $26 at other subpar restaurants. I don't need any more pain. Hell, does anyone? In finality, I will say that my experience at The California Pizza Kitchens's was sublime and my treatment near that of a gladiator most decorated. But the street parking wasn't that great. Five Stars.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Joan G.,"Bellmore, NY",0,6,,5.0,12/7/2017,"Attentive wait staff, food was fresh and delicious. A complimentary tasty flat bread pizza was brought to welcome us as it was our first visit. Crust was perfectly crisp. Salads and soup were first rate. Stop here for some nourishment during your shopping trip, or just come for fun. You will not be disappointed.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Isaac G.,"Oceanside, CA",0,12,,1.0,12/13/2017,"So I walked around the mall for a couple hours w my wife and baby went to the food court nothing seemes delicious ,I wanted pizza fire asssssss pizza so we chose this place . Looked thru the menu the pizza selection sucks . I said fuck it went with a small pizza and a tortilla soup... I swear this is the thinest most chewiest pizza ever it sucked 1.5/10 . I ate it anywY cus I was stoned. I go to take a dab of my tortilla soup and theres like 3 pieces of crunchy tortilla and the rest is all mush. Did they put tortillas in a blender with hot water and call that soup!??? Cus thats what it looked like and tasted like . The waiter was boss as fuck maybe he was the manager but he saw I left it 98% full and asked if thats what I wanted cus I didnt touch it I said yea but dont sorry about im a yelper I talk shit about the food at home not here lol jk didnt say that,but I said na its fine im  full it was good but wasnt what I expected he offered me to try another one so .5/10 for the tortilla soup . 10/10 for the waiter forgot bis name big tall bald white guy . Thanks guy,but fuck this restaurant tbh",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Jelliann A.,"Escondido, CA",45,7,4,5.0,12/21/2016,"Food is great And great customer service.  Everybody that works here are friendly, and makes sure if you're doing ok.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Kim P.,"Vista, CA",43,31,,1.0,4/5/2017,"Nope, won't be back. We love the CPK in Solana Beach and it never disappoints but this place is the other end of the spectrum. We were seated right away and the manager was nice enough but right off the bat the one appet., we wanted was ""all gone"". We ordered quite easy items....soup, salad and pizza and it really didn't take too long but nothing was very good.  The pizza dough had NO taste whatsoever...I think if my son ate the box it might have had more flavor. The chicken picata was way too thick, the key to that is it must be pounded thin. Any good cook knows how to prepare this simple dish. My salad was messy with large chunks of bleu cheese and chicken....who is teaching these people in the kitchen ? This place needs to get it together and do it the right way. CPK has a style that people like and that's what we come for....Hopefully it will improve or this place will not make it.",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
P L.,"San Diego, CA",0,33,,1.0,11/24/2017,"Terrible service! Went on Friday for lunch. The place was half empty, so we asked for a booth. The hostess said there would be a wait anyway, so we gave our phone number and waited for a text from her. Ten minutes later, we approached her again and asked why we were waiting still since we could see at least a dozen empty booths. She says that they don't have enough servers for them. Huh! We said ""don't open for business if you don't have enough wait staff for your restaurant!""",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Darci M.,"Vista, CA",60,76,13,5.0,4/8/2017,"Our server Dan was awesome! Newly reopened Clean and everyone was attentive and kind. Dan made our night just perfect from suggestions, and newer beer tasters, we ordered just the right meal. When in the mall shopping we will be back. Glad to see CPk return to north county",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
Adelaid G.,"Oceanside, CA",99,179,65,5.0,2/8/2017,This location is new inside the mall across from target. Same great food that CPK is known for and the same menu you are used to. The service here was great the day that I came. Nothing stellar nor out of the norm to report. Something that is kind of cool about this location is that outside of the restaurant portion they have a bar area. I came in the evening so it seemed cool to have a bar area in the middle of the mall and it was a relaxed chill vibe but I don't know if it would be crazy and loud on the weekends when the mall is packed.,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2
R A.,"Escondido, CA",0,43,,5.0,11/29/2016,"So I've read other reviews about poor customer service and food quality at other locations. I have been to this location twice and I have had nothing but an amazing experience both times!!!  I REALLY hope that the quality of service continues after the ""grand opening"" time frame.  Our servers have been Angelina and Shawna. Both of them were absolute sweethearts and were so friendly. Bryan pitched in and helped and he was an absolute doll. So happy with our service.  I've had the chicken fettuccine Alfredo and the BBQ chicken salad with baked potato soup. Both delicious!!! Other people at my table ordered the carne asada pizza, Thai chicken salad and Hawaiian pizza. Absolutely no complaints and they devoured their meals. The Butter Cake is AMAZING!!!! Save room for it!!!!! Great experience!!!!",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=60
D G.,"Carlsbad, CA",0,6,,5.0,4/24/2017,"We went here yesterday day and food and service was amazing. There was six of us.3 adults and 3 kids. Everyone was friendly.there new bar located out of the restaurant look really cool and different. They came up and gave my 3 kids cups filled with pencils,chocolate, and free sundaes for our next   kids loved that. For food we ordered: Chipotle chicken pizza Carne Assad pizza California Cobb salad Kids: Chicken Alfredo pasta Two cheese pizza  Our pizza we're   delicious great flavor and spice.I would definitely go back. My sons Alfredo pasta they forget to put the chicken and the waitress caught it before I even did.she had them make it right away and she took it off of our bill.She was totally on top of   I was on the bathroom changing my youngest sons diaper my husband told me the manager came over and gave him free appetizer cards and thanked us for coming in.I thought that was really nice of them.The seating was comfortable and they gave us a big enough table for all of us.I hate when other restaurants try to squeeze our big family into a small table. At the end of our meal I did go over and thank the waitress and manager for everything. Our family will definitely be going back. -Happy customer",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=60
Michelle D.,"Escondido, CA",0,3,,3.0,12/9/2016,"So my experience with cpk I felt was interesting...the food was good the servers I did not like at all. I have worked in restaurants for years and these servers are super lazy. Now the fact that I noticed you guys had one busser I believe his name was William he is the fastest I have ever seen. But, i witnessed a couple of servers walking around with a whole bunch of dishes and trying to force them into his bus tub. I don't know about cpk but I thought you guys were supposed to be a family environment. When in reality it was uncomfortable. My server was a tall dirty blonde that thinks she is the shit. When I go out to restaurants I like to feel at home and comfortable not feel like I'm at a rave or in high school for that matter. My main question here is why is William a busser and not a server if he worked in my resturaunt he would definitely be promoted. Cpk should watch their back...because with a hard worker like William some big cooperation is going to steal him from you. Also I think it's really sad that the only one that impressed me in that resturaunt was a busser you guys at cpk should definitely get a handle on your employees. If I need my bussers to get trained well I will bring them to cpk to watch a pro and that was William great job young man!",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=60
Joy T.,"Ramona, CA",1,5,9,5.0,11/29/2016,We went to the California pizza kitchen in Escondido it was actually their first real day went at lunch time. Our server was terrific her name was christina. Food was very good and Christina was very friendly.  It looked like they had a lot of upper management there.  One suggestion calm down. Our server Christina brought our ice tea mine was peach my husbands was raspberry. Christina started to take our order when a female floor manager came over grabbed the teas from our table said they weren't done right then made the poor girl bring back ice teas that the floor manager remade which were wrong she the manager brought us back regular ice tea and yelled at Christine Christine came back and apologized we told her she was fine.   For Christine and food 5 stars. For the manager 1 star. If I want more ice I would have asked for it. For your info we were there just before noon,https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=60
edmund k.,"Garden Grove, CA",115,18,2,5.0,1/26/2017,"Cpk has always delivered consistently good food, service, and ambience!  The Escondido location is doing a great job upholding these high standards. For anyone wondering what to order I really like the thin crust artichoke pizza! Also our server Autumn was very charming and hospitable!",https://www.yelp.com/biz/california-pizza-kitchen-escondido-2?start=60
