Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Jeni K.,"Laguna Niguel, CA",13,73,227,5.0,9/24/2015,"Service was Smiles an just simple good it's new vibe loving it, bring in Local Photographer with is rustic tasteful as the add ins to the menu Shirmp Scampi Zucchini was delicious Peach Ice Tea",https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
Laura D.,"Bakersfield, CA",0,20,,4.0,12/28/2016,Always good. Menu is extensive and several are real favorites. Service friendly & generally quick.,https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
Chey P.,"Aliso Viejo, CA",31,327,6473,4.0,7/31/2015,Today we sat at the patio since it was freezing again inside the restaurant.  Our waitress was nice. I ordered the rib eye steak with potatoes and arugula salad and  my husband had the chicken with garlic sauce and vegetables. I thought the rib eye steak was delicious with the garlic butter.  The arugula salad was okay and the potatoes needed more seasoning. I thought my husband's chicken was overlooked and dry. The sauce was good though.  My daughter had the same dish- Mac and cheese with edamame. She loves it. And we took our brownie and ice cream without whipped cream to go.,https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
Diane C.,"Laguna Niguel, CA",595,1015,531,3.0,3/12/2015,"Have been here several times in the last 3 years.  The pizzas are very good.  The soups and salads are pretty standard at all CPK locations and are good.  The only thing that's never cooked right is the pasta.  Although we like al dente pasta, they tend to leave it raw hard.  2-3 minutes more and it would have been perfect al dente.   Overall it's a good place to stop by when I'm here at the mall.  The service is good.  From experience, I'll stay away from the pasta dishes but the pizza is darn good if you like rustic pizzas.",https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
Sharif E.,"Irvine, CA",92,4,,2.0,6/8/2017,"All my reviews on yelp are negative, but I guess this is what my life has amounted to. The food was good, the service was great. The reason for my two-star review is because they failed me on the reason I came here. My clients frequently give me gift cards and I received a gift card for CPK. So, when I got the check I slipped in my gift card along with my credit card to cover the exceeding balance without my super hot date seeing the gift card. The server returns and says their gift card system is down and if it's okay for them to just charge the card. Is this a thing? What if I said no? Now my hot date knows I'm a gift carder and I'm back on Bumble. Won't be returning or maybe I'll call ahead to see if their gift card system is online, since I still have this CPK gift card in my wallet mocking me.",https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
Lisa H.,"Lake Forest, CA",24,83,92,5.0,8/7/2015,"It's been awhile since we've been to CPK, so we were surprised when we walked in and found new decor and a new menu.  The decor is now done up in woods, Browns, and greens.  Gone are the 90's era pizza box art on the walls, replaced by great photography and an absolutely gorgeous color palette!   The hubs was disappointed that they no longer had his ""white pizza"" on the menu,  that was just one of the many items no longer offered.  But there are still some of the regular faves, the Tuscan Hummus being one of them. We ordered the Hawaiian pizza and the Sicilian thin crust pizza.  Both were excellent.  The Sicilian had a hint of spiciness, and the crust was perfectly thin!  The Hawaiian pizza had scallions on it, which was a nice addition. For dessert the butter cake with vanilla ice cream was my man's choice, perfect as always!  ( My man AND the dessert) . I ordered the Salted Caramel Pudding!  Ummmmm I HIGHLY recommend it!   I would have licked the jar clean if I could! Service was impeccable!  Jeff, our waiter, was attentive and personable.  Excellent experience any way you look at it!",https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
Heidi S.,"Mission Viejo, CA",34,283,48,4.0,3/17/2016,We usually go to CPK on Marguerite but have stopped in to this place twice in the past few weeks.  The service is consistent and the food is always good.  Parking is very easy and they offer curbside service.  Sign up for the loyalty program app - I use it and frequently get $5 off coupons.  My son always gets the BBQ Chicken pizza and I am a fan of the 5 Cheese and Tomato as well as the Tortilla Soup - all of it is very good and made fresh.,https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
Joe Y.,"Newport Beach, CA",0,32,8,4.0,4/25/2016,"As I found out, this is not exactly the best place to go if you are looking to eat healthy or low calorie.  My server Emma was very helpful and accommodating with my request for healthy meal suggestions. She went and shared with me another menu with the calorie numbers next to the meals.  Ended up choosing the BBQ chicken sandwich and a salad which came to 700 calories or so and not nearly as much fat as most of the other meals.  Emma was quick with my order and check.",https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
Vina O.,"Downers Grove, IL",473,679,22,3.0,2/28/2016,"Like most CPK locations, this place is fairly busy most nights despite being located in a very sad mall. They seem to be understaffed as our server seemed to be a bit forgetful about bringing things we asked for because he was so busy attending to several other tables as well. Despite this, he remained pleasant as much as possible. As always, I LOVE their salads. I rarely order salads at restaurants, but CPK is the exception. Their California cobb and roasted veggie salads are my favorites! For pizza, I love the California club on wheat and classic BBQ chicken.",https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
Mylinh N.,"Oslo, Norway",63,10,19,4.0,1/8/2016,"Was there for lunch with my family, got the lunch combo meal. A Sandwich and a Salad. Awesome price and awesome service, loved it!",https://www.yelp.com/biz/california-pizza-kitchen-laguna-hills?start=40
