Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Saigon Bistro,https://www.yelp.com/adredir?ad_business_id=CRRiqpSCOiebEPot-I9cWw&campaign_id=TebLkKhpdZAUDOITJ9SQ0A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsaigon-bistro-moreno-valley&request_id=4061d7dca658c8bc&signature=dabcc047537737f5ca086ee14076db8a3a4412a881bc4b0ed8744945dfec0bc3&slot=0,Restore Kitchen - CLOSED,https://www.yelp.com/biz/restore-kitchen-redlands-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Rubio’s Coastal Grill,https://www.yelp.com/adredir?ad_business_id=S9PggvJKzbXUXYcL4MmsaA&campaign_id=9tMG7evMjmraAw62BkIoUQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frubios-coastal-grill-redlands&request_id=4061d7dca658c8bc&signature=e64a4247a990c049737b0165a2344a73e5f4fb80a8c822831bc34df0d2e87490&slot=1,Chili’s,https://www.yelp.com/biz/chilis-san-bernardino?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Eureka!,https://www.yelp.com/biz/eureka-redlands-3?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner, Late Night",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Mon, Tue, Wed",,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
