Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,,,Virginia Diner,https://www.yelp.com/biz/virginia-diner-wakefield-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,Baron’s Pub Resturants,https://www.yelp.com/biz/barons-pub-resturants-suffolk?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Captain Chuck-a-Mucks Sandbar & Grill,https://www.yelp.com/biz/captain-chuck-a-mucks-sandbar-and-grill-carrollton?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sat,11:00 am - 1:00 am,Good for Groups,Yes,,,,
Sun,11:00 am - 11:00 pm,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
