Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,No,Swallow Restaurant,https://www.yelp.com/adredir?ad_business_id=gj_JXf7FQLXTVVIWgAbwJA&campaign_id=FPaFpil1TT3YdscIlhsKOQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fswallow-restaurant-huntington-2&request_id=19afd59daf4709cd&signature=005a119c110ebc1b8932270c322d2e8325ee876c479ce92fb1f37655da55ecb2&slot=0,The Main Event,https://www.yelp.com/biz/the-main-event-farmingdale?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Wards Delicatessen,https://www.yelp.com/adredir?ad_business_id=lntHFSVnjMLB5_FVvTKpiQ&campaign_id=jGioCCnY8CmTZ7G9dXlvRQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwards-delicatessen-merrick&request_id=19afd59daf4709cd&signature=45cdb45111cb531665919619c3917ebec2d69df74081cd39cde3debba13aafcd&slot=1,Miller’s Ale House - Levittown,https://www.yelp.com/biz/millers-ale-house-levittown-levittown?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Wild Rose Bar & Grill,https://www.yelp.com/biz/wild-rose-bar-and-grill-farmingdale?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 1:00 am,Good For,Lunch,,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Best Nights,Thu,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
