Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Pizza J,https://www.yelp.com/adredir?ad_business_id=9nf8smXcnvuIJrfB70LLrw&campaign_id=jR0a3S_HoPM7Xb5uvpbDKw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpizza-j-providence&request_id=f5ad4cce9db69332&signature=f235decd175dc2cdc7623935f870332d9c89a6dc7fafe50cd869061020b531c0&slot=0,Chelo’s Hometown Bar & Grille,https://www.yelp.com/biz/chelos-hometown-bar-and-grille-cranston-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,The Big Cheese & Pub,https://www.yelp.com/adredir?ad_business_id=BMeYg3kBB1basJ-MNOGNBw&campaign_id=Fi5tlezM3q5iaNck6fW5wQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-big-cheese-and-pub-cranston&request_id=f5ad4cce9db69332&signature=e94b34f306db848cb841d2c6498cea8d7b2addb3a0a429fa5be19ea13090b369&slot=1,Thirsty Beaver,https://www.yelp.com/biz/thirsty-beaver-cranston-3?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,B.Good,https://www.yelp.com/biz/b-good-cranston-2?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 12:00 am,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
