Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,No,BLD Chandler,https://www.yelp.com/adredir?ad_business_id=7Ny2GHLw8xl_kXfhfrvh5w&campaign_id=fiWwweGmx8Cm4PSmgGU_mg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbld-chandler-chandler&request_id=e4fbb9d712bcff93&signature=5b0a00c3481e9fab39f955cf4ea574eb769adaafa00080ac6be8415ff5c42c79&slot=0,Welcome Diner,https://www.yelp.com/biz/welcome-diner-phoenix?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Boulders on Southern,https://www.yelp.com/adredir?ad_business_id=lXpYSMyEujoky4djEJlBSg&campaign_id=s1P2fX_aMf6qP4pBMwoBhg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fboulders-on-southern-mesa&request_id=e4fbb9d712bcff93&signature=b03e52a4b421ee1302d9def83b3d8b79e70da8a814089bdc82b7be3af08be3e4&slot=1,Smashburger,https://www.yelp.com/biz/smashburger-phoenix-12?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Boulders On Broadway,https://www.yelp.com/biz/boulders-on-broadway-tempe?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
