Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,SPIN! Neapolitan Pizza,https://www.yelp.com/adredir?ad_business_id=QQvQyYw9jeR2m_Q5rWL-hg&campaign_id=fhWvqlmScK1MGjWkYSA90A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fspin-neapolitan-pizza-lawrence&request_id=68110d08dc56fcf1&signature=2c715f110092f72d2359e5f2dc143111c7bc3af834d5052f618675ee70d04926&slot=0,The Burger Stand,https://www.yelp.com/biz/the-burger-stand-lawrence?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Sandwich Bowl,https://www.yelp.com/adredir?ad_business_id=a64NCyIiHYqQMW78Ii2inw&campaign_id=tO0GKP59XQMSHWPC59EY1w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsandwich-bowl-lawrence&request_id=68110d08dc56fcf1&signature=252da5bf3165d08fbac347fb174ec3c1088ce78c466cb64351b608399209b3bf&slot=1,23rd Street Brewery,https://www.yelp.com/biz/23rd-street-brewery-lawrence?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Wheel Pizza,https://www.yelp.com/biz/wheel-pizza-lawrence-2?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,Lunch,,,,
Sat,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,No,,,,
