Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,No,All About Burger,https://www.yelp.com/adredir?ad_business_id=qsYT7PC0ON7jQ-4uUDwHHw&campaign_id=44mFeC6xsgrkVT5pNGarpw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fall-about-burger-nottingham&request_id=1c66a3cbedf2fbba&signature=b019787427b91e8d427547493aea40dc5ad481a1595b57335de510996c4a5a0d&slot=0,Glory Days Grill,https://www.yelp.com/biz/glory-days-grill-towson?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Glory Days Grill,https://www.yelp.com/adredir?ad_business_id=c8ynGGHlqWQv-voLgEzFbw&campaign_id=E_sfIFQkT2w5G1bU8gHoog&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fglory-days-grill-towson&request_id=1c66a3cbedf2fbba&signature=ab9ad0c474a806f52222ca1e62ea9ba5b383b679440a03f0d101db104cee0ce1&slot=1,Bread and Circuses Bistro and Bar,https://www.yelp.com/biz/bread-and-circuses-bistro-and-bar-towson-4?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,World Of Beer,https://www.yelp.com/biz/world-of-beer-towson?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Music,Background,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Coat Check,No,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
