Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Crusty’s Wood Fired Pizza,https://www.yelp.com/adredir?ad_business_id=GGVPU76soG1c9-OBTAtvEg&campaign_id=Zw9nB_RjCyddgZbMtCDV1g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcrustys-wood-fired-pizza-lubbock&request_id=13cf9c4f27d41084&signature=113bd3f7b21887a4ec485c2f0801ccc2504df29b17babc2cb8d9a83ad09c4d0b&slot=0,Cheddar’s Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-lubbock?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Cricket’s Grill & Draft House,https://www.yelp.com/adredir?ad_business_id=OWp5m9WHTvSoHjilwC54rg&campaign_id=xLm1n50CM2nCEgQpigRbew&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcrickets-grill-and-draft-house-lubbock&request_id=13cf9c4f27d41084&signature=c2a1e3f7e2d703a0f9b4eef8d17d1cb08a881591df63c093a61604258ed96943&slot=1,Aspen Creek Grill,https://www.yelp.com/biz/aspen-creek-grill-lubbock?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Local Bar and Grill,https://www.yelp.com/biz/local-bar-and-grill-lubbock-3?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 2:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,No,,,,
