Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Cole Cafe,https://www.yelp.com/adredir?ad_business_id=beIMwKKAzii12mS6MY4XgQ&campaign_id=yA0upmx5Fr1kkY9qCv4wkQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcole-cafe-glenshaw&request_id=29024e120aca71ef&signature=75bcb6f549ec0b6f7c9ccbe9b4c2ecab5b487c03d5f8cb65b45c383b02a63883&slot=0,Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-wilkins-township?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Superior Motors,https://www.yelp.com/adredir?ad_business_id=G2hXfdIKdhI6TVQrXpTnFA&campaign_id=Xc7G4lckdbK9Ro_bxtbabA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsuperior-motors-braddock&request_id=29024e120aca71ef&signature=4a983100d70059406774ad5bce9d8faa71af7619f9456623c2f1a5ccb580d3f7&slot=1,Carl’s Tavern,https://www.yelp.com/biz/carls-tavern-pittsburgh?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Rivertowne Pour House,https://www.yelp.com/biz/rivertowne-pour-house-monroeville?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
