Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,,,Gordy’s Hi Hat Drive-Inn,https://www.yelp.com/biz/gordys-hi-hat-drive-inn-cloquet?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,Trapper Pete’s Steakhouse & Saloon,https://www.yelp.com/biz/trapper-petes-steakhouse-and-saloon-cloquet-2?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Streetcar Kitchen & Pub,https://www.yelp.com/biz/streetcar-kitchen-and-pub-carlton-2?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sat,11:00 am - 12:00 am,Good for Groups,Yes,,,,
Sun,11:00 am - 11:00 pm,Attire,Casual,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
