Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,,,Buddy’s,https://www.yelp.com/biz/buddys-mccomb?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Broadway Deli & Sandwich Shop,https://www.yelp.com/biz/broadway-deli-and-sandwich-shop-mccomb?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Rockin Willy’s McComb,https://www.yelp.com/biz/rockin-willys-mccomb-mccomb?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,No,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
