Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Voodoo Taco,https://www.yelp.com/adredir?ad_business_id=T9V9BsLD47ae_G0H6mEz7A&campaign_id=8GC9OPQYs5Fu4Wzai6MOtQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvoodoo-taco-omaha-3&request_id=bacdec7404a74dfa&signature=57b4b6bb81c0aa9fe4da5467a72412cdc0ed77d34c7d44ffb3c77928bf77962c&slot=0,The Special Restaurant,https://www.yelp.com/biz/the-special-restaurant-bellevue-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Louie M’s Burger Lust,https://www.yelp.com/adredir?ad_business_id=8SDPL8OuHtqH2I4bi97_Ug&campaign_id=Lg2aqhXebconZt9tfoWqBw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flouie-ms-burger-lust-omaha&request_id=bacdec7404a74dfa&signature=6096475aee4c661c4e1c23071ddfc6c2f104506d69971bc6b202784cd3112022&slot=1,DJ’s Dugout,https://www.yelp.com/biz/djs-dugout-bellevue-2?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Ruby Tuesday,https://www.yelp.com/biz/ruby-tuesday-bellevue?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dessert",,,,
Sat,11:00 am - 12:00 am,Bike Parking,No,,,,
Sun,11:00 am - 12:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
