Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,,,Friendly’s,https://www.yelp.com/biz/friendlys-williston?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Campus Corner Restaurant,https://www.yelp.com/biz/campus-corner-restaurant-plattsburgh?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Hungry Bear,https://www.yelp.com/biz/hungry-bear-plattsburgh?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,No,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Music,Background,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
