Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,,,Smokin Daves Backyard BBQ & Grill,https://www.yelp.com/biz/smokin-daves-backyard-bbq-and-grill-south-paris-9?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,Yes,,,Daddy O’s,https://www.yelp.com/biz/daddy-os-oxford-3?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Boomers Norway,https://www.yelp.com/biz/boomers-norway-norway?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,No,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Very Loud,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
