Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,9:00 am - 11:00 pm,Takes Reservations,No,Uncle Jack’s Meat House,https://www.yelp.com/adredir?ad_business_id=mGnNyWUSwFImcwf8vtn8jQ&campaign_id=NMzA9_tgLCqgidXfKlQzeg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Funcle-jacks-meat-house-astoria-2&request_id=6ba4a5e9f6bde2cd&signature=2633fa388265d927bc4d5889444cbc9fb0b9bbccbc77900a19f8a7e74fb78038&slot=0,Peaches HotHouse,https://www.yelp.com/biz/peaches-hothouse-brooklyn?page_src=related_bizes
Tue,9:00 am - 11:00 pm,Delivery,No,Putnam’s Pub & Cooker,https://www.yelp.com/adredir?ad_business_id=EY5ot4Z1tgbDC-TZXIcRjQ&campaign_id=2abUjuW8QPWibafJviJ1UA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fputnams-pub-and-cooker-brooklyn&request_id=6ba4a5e9f6bde2cd&signature=ddb4069aaa3a158426e714b559c36209eca9360395e6fb04ac661b1ab7badc56&slot=1,Sweet Brooklyn Bar And Grill,https://www.yelp.com/biz/sweet-brooklyn-bar-and-grill-brooklyn?page_src=related_bizes
Wed,9:00 am - 11:00 pm,Take-out,Yes,,,David’s Brisket House and Deli,https://www.yelp.com/biz/davids-brisket-house-and-deli-brooklyn?page_src=related_bizes
Thu,9:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,9:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,9:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sun,9:00 am - 11:00 pm,Parking,Street,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
,,Gender Neutral Restrooms,Yes,,,,
