Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Denny’s,https://www.yelp.com/adredir?ad_business_id=dHtY5vMT48Hm5Lhmkl-tDw&campaign_id=phQTtquHldmIBTEUk1QsnA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdennys-vestal&request_id=0fb14f88e08e005b&signature=e6160814fce87a86386ea0ed82b42e7595424e5bb0beee9ecaf1725ce8a797be&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-vestal?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,TGI Fridays,https://www.yelp.com/biz/tgi-fridays-vestal-2?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Tully’s Good Times,https://www.yelp.com/biz/tullys-good-times-vestal?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
