Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,MCL Restaurant & Bakery,https://www.yelp.com/adredir?ad_business_id=NJuSp5QCVaJMa_EB_B6GcQ&campaign_id=uvglHJANHdhWcrQeO-diNA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmcl-restaurant-and-bakery-upper-arlington-2&request_id=50edb4008c94f1a6&signature=1000514f401956a547a92a2eb44c97bcb75ccebd33af0f083b26d498925f25cf&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-columbus-5?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Lindey’s,https://www.yelp.com/adredir?ad_business_id=OODadwHfqrUk0WAs07JBkg&campaign_id=21pjtqKm7_YH3d1MSQLqvA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flindeys-columbus&request_id=50edb4008c94f1a6&signature=723b77334558dd2fcdcb905ef7607f39bad97075ce56ceb75837df88ca859987&slot=1,Red Robin Gourmet Burgers,https://www.yelp.com/biz/red-robin-gourmet-burgers-hilliard?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-hilliard?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Late Night, Dessert",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Music,Background,,,,
,,Alcohol,Full Bar,,,,
,,Best Nights,"Mon, Tue, Wed",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
