Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,No,Annabel’s Pizzeria & Restaurant,https://www.yelp.com/adredir?ad_business_id=AX2JKf6pams--rabPcsVDw&campaign_id=pxQtLO_TnIWhHPekL3zHVg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fannabels-pizzeria-and-restaurant-alpha&request_id=d9a55e50d877670e&signature=c36cac0ecba15ced1360e17994cdb13668e380bd0817393d6cc8a3ff7ec4a8cb&slot=0,Fegley’s Bethlehem Brew Works,https://www.yelp.com/biz/fegleys-bethlehem-brew-works-bethlehem-3?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Scorecard Sports Bar & Grill,https://www.yelp.com/adredir?ad_business_id=IRabHnT0ETj1S8uCR6yu6w&campaign_id=VZBqWGrxw3ezPdvK9R2mgA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fscorecard-sports-bar-and-grill-wind-gap&request_id=d9a55e50d877670e&signature=ed79aeffc20d202f53c3fc5f17f5be1b17ca348458e37aecfef2f2b24e384369&slot=1,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-easton?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,P.J. Whelihan’s Pub + Restaurant - Bethlehem,https://www.yelp.com/biz/p-j-whelihans-pub-restaurant-bethlehem-bethlehem-7?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 2:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,No,,,,
