Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,No,Lazy Dog Restaurant & Bar,https://www.yelp.com/adredir?ad_business_id=BiD2uhh-ufEItzViF3PwHw&campaign_id=RnUcJKM5wRe7NlM2p2fUPA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flazy-dog-restaurant-and-bar-rancho-cucamonga&request_id=7e02e6d2fda0cd4f&signature=e831eee9a68d047706fa0f1ef8fda77e88272722ff3e994ad0df82d33fc317e0&slot=0,Corky’s Kitchen & Bakery,https://www.yelp.com/biz/corkys-kitchen-and-bakery-eastvale?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Jersey Mike’s Subs,https://www.yelp.com/adredir?ad_business_id=myxyyXNJ30UEvmO2pMudGQ&campaign_id=rsdd1fitQTv96J5n8v1lYw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjersey-mikes-subs-corona-2&request_id=7e02e6d2fda0cd4f&signature=527ddcd3d27633a41fdcb96aba7d4aefd17a986fa3a1bb3e995147e6930ee3fe&slot=1,The Habit Burger Grill,https://www.yelp.com/biz/the-habit-burger-grill-eastvale?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Black Horse Tavern and Grill,https://www.yelp.com/biz/black-horse-tavern-and-grill-norco?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 1:00 am,Good For,"Late Night, Dessert",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Tue, Wed, Fri",,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
