Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Jimmy Wan’s,https://www.yelp.com/adredir?ad_business_id=DlXt4CjYKLThIDOl6X_D0g&campaign_id=MDt5oSEWrn83OyyXISyWZg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjimmy-wans-cranberry-township-2&request_id=1f1f831476748144&signature=5b84daa91404f5b1a50c5952e80c7ef9a1b04e92635a09206f2ecc0f003e3151&slot=0,Barrel Junction,https://www.yelp.com/biz/barrel-junction-gibsonia?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Slice On Broadway,https://www.yelp.com/adredir?ad_business_id=BpJDI4Fj92lLNALQQeLvLg&campaign_id=64Eq_XCngJrqpjWlj2Sn-Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fslice-on-broadway-pittsburgh-2&request_id=1f1f831476748144&signature=4a6a61ae5b461ede610451c4c6fc753652b7b66edb81822bea72421e69641fdb&slot=1,The Clubhouse Gibsonia,https://www.yelp.com/biz/the-clubhouse-gibsonia-gibsonia?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-gibsonia?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
