Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Five Guys,https://www.yelp.com/adredir?ad_business_id=FoR1qfJi-EdhQ1h9UwTg0g&campaign_id=_0DqgJsllaO8jAzroxsl1A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffive-guys-dover&request_id=d92739fc1014b1f4&signature=3038a8d44bdd8b430fab0c4e559d11cf72ad77db751dc16665e484e66e5ff36d&slot=0,99 Restaurants,https://www.yelp.com/biz/99-restaurants-dover?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Jonathan’s Ogunquit,https://www.yelp.com/adredir?ad_business_id=Xpqf-OdttnchFGPCIrt1cw&campaign_id=6M12GXbFvhn0YfT-V8VzUg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjonathans-ogunquit-ogunquit&request_id=d92739fc1014b1f4&signature=941b207e86455b3cba755b6aae3b670730d38a6b865cba36368b6c8ea225374c&slot=1,Thirsty Moose Taphouse - Dover,https://www.yelp.com/biz/thirsty-moose-taphouse-dover-dover?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Five Guys,https://www.yelp.com/biz/five-guys-dover?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,No,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
