Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Wasabi Japanese Steakhouse,https://www.yelp.com/adredir?ad_business_id=z9raV7X7cMhGhsOP-bxr7A&campaign_id=SvHnpIcqA-BG6rkNUo6kVg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwasabi-japanese-steakhouse-independence&request_id=06990210c216b9d8&signature=a099ab7843d7495b8f39179943e04edc6ce5db9a96e79f2d64f192bfc91f81d9&slot=0,Winking Lizard Tavern,https://www.yelp.com/biz/winking-lizard-tavern-macedonia?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Parker & Sons BBQ,https://www.yelp.com/adredir?ad_business_id=IEH-WgWRZRPbZNDa0U-28g&campaign_id=MbwWq8vaR2ihDh4hu4XMJg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fparker-and-sons-bbq-bedford&request_id=06990210c216b9d8&signature=b1712c8ab15e9f37b6afdfa858003af79a44d50a31231014ac57c240e33eea01&slot=1,Beer & Belly Sports Grille,https://www.yelp.com/biz/beer-and-belly-sports-grille-northfield?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Blue Willow Lounge,https://www.yelp.com/biz/blue-willow-lounge-macedonia-2?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,Lunch,,,,
Sat,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 12:00 am,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Quiet,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
