Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,,,Walldorff Brew Pub & Bistro,https://www.yelp.com/biz/walldorff-brew-pub-and-bistro-hastings?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,County Seat Lounge,https://www.yelp.com/biz/county-seat-lounge-hastings?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Kloosterman’s Sports Tap Bar and Grille,https://www.yelp.com/biz/kloostermans-sports-tap-bar-and-grille-hastings?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
