Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,The Green Mesquite BBQ,https://www.yelp.com/adredir?ad_business_id=BZG9wxuhdSSPOPMbLdwu-A&campaign_id=OPtphoticTOANJgwSu17eA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-green-mesquite-bbq-austin&request_id=f059783c2d8897d5&signature=87fd1d5b33189c58cd8e1e42f44cac706b9cf6d3b8a2293aac6f593d6a7f9d90&slot=0,Centerfield Sports Bar & Grill,https://www.yelp.com/biz/centerfield-sports-bar-and-grill-kyle?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Grins Restaurant,https://www.yelp.com/adredir?ad_business_id=9f3gLLxWaci0WzymDiLHcw&campaign_id=wsd68d2P8inqX0X91V4CbQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgrins-restaurant-san-marcos&request_id=f059783c2d8897d5&signature=aa477b7e9e5f7843f4bfc2551d42319fa74c0c0e436244a939234e6c408f6c24&slot=1,Flaming Bird,https://www.yelp.com/biz/flaming-bird-kyle?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Big Rob’s Burgers,https://www.yelp.com/biz/big-robs-burgers-kyle?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Android Pay,No,,,,
Sat,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 12:00 am,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
