Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,California Dreaming,https://www.yelp.com/adredir?ad_business_id=ZBJt15QQWRH4NvI84m4Y2w&campaign_id=jKIDRfJgGcZko64wi_OhHg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcalifornia-dreaming-augusta-2&request_id=d4c62c4fc8c195fa&signature=c66697e1d12f8c67001e8530f7e81729f0a07a9cf8bb0d29ee1ab99fc79d5375&slot=0,O’Charley’s Restaurant & Bar,https://www.yelp.com/biz/o-charleys-restaurant-and-bar-augusta?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Wing Express,https://www.yelp.com/adredir?ad_business_id=Tu-x61kxD-l0SvHvDArVlQ&campaign_id=SCyA-x6Y8g_IG2nhArhwlA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwing-express-augusta-2&request_id=d4c62c4fc8c195fa&signature=0bc4c2c0505fa668840aa4450c25777405e99f447af19a020f78b6fc4f012e06&slot=1,Red Shark,https://www.yelp.com/biz/red-shark-augusta-2?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Villa Europa,https://www.yelp.com/biz/villa-europa-augusta-2?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,Late Night,,,,
Sat,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
