Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,The Bull Run Restaurant,https://www.yelp.com/adredir?ad_business_id=eXCQZTNmrW1NL5R-RdURgw&campaign_id=oBwx7wJ9wio9wbvd0xbvdA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bull-run-restaurant-shirley&request_id=48252e51d25af169&signature=36fa434949074d96f1e3a3a545a45d194ba8f9eae98f2ab04aed1ac900310f27&slot=0,WUBurger,https://www.yelp.com/biz/wuburger-woburn?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Mikey’s Famous Roastbeef & Seafood,https://www.yelp.com/adredir?ad_business_id=N60WKZjlSURbFvv1Xih8VA&campaign_id=KizA1wnOAvjTlputmc6coQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmikeys-famous-roastbeef-and-seafood-billerica&request_id=48252e51d25af169&signature=7a044166408414858eb85e6ef04d727807b776051cf3071c0c26a13b08c69452&slot=1,Jake n JOES - Woburn,https://www.yelp.com/biz/jake-n-joes-woburn-woburn?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,The Restaurant,https://www.yelp.com/biz/the-restaurant-woburn-2?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,No,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
