Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am,Takes Reservations,No,Nico’s Arepas Grill,https://www.yelp.com/adredir?ad_business_id=sPy8XUOJ0ax5Zh2yEsl4cA&campaign_id=f_WR8WI0k6W-FZ37FAmBmQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnicos-arepas-grill-tampa&request_id=fc3c413005d90478&signature=a052507c1046075b745088ecc534193279b0092a6b08e5637a100a3d162ad202&slot=0,World Of Beer,https://www.yelp.com/biz/world-of-beer-tampa-11?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,Chronic Tacos,https://www.yelp.com/adredir?ad_business_id=RZCLY_q25X3oNq4gkM8aIA&campaign_id=gtOysaNdxVfkinJU-d4g0Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchronic-tacos-tampa-2&request_id=fc3c413005d90478&signature=3fe474abda7cb22392c1c66a8f9395d867c73d58ed635b9a15feaa477fa97595&slot=1,Gator’s Dockside - Tampa,https://www.yelp.com/biz/gators-dockside-tampa-tampa-2?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Shamrock’s Ale House,https://www.yelp.com/biz/shamrocks-ale-house-tampa-2?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 3:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
Sat,11:00 am - 3:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 2:00 am,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Music,"DJ, Live",,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Fri, Sat",,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
