Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,,,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-chesterfield?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Eagles Bar & Grill,https://www.yelp.com/biz/eagles-bar-and-grill-chesterfield?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Lov-a Burger,https://www.yelp.com/biz/lov-a-burger-chesterfield?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Thu, Fri, Sat",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
,,Gender Neutral Restrooms,Yes,,,,
