Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Peppino’s Neapolitan,https://www.yelp.com/adredir?ad_business_id=dhIWYF5gDydSQZbKcVDAkw&campaign_id=4mk1H0GBgAiGdoX490adlQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpeppinos-neapolitan-syracuse&request_id=75f21d2440ce9d52&signature=f8b8c64aa06f11e0cd54d68949e35d15f3dbeba8855949b45abfbc288c66b335&slot=0,Krabby’s Kirk’s Saloon,https://www.yelp.com/biz/krabbys-kirks-saloon-camillus?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Raymondo’s Pizza,https://www.yelp.com/adredir?ad_business_id=12QTcwAGt1AvKKrZNDEmfA&campaign_id=TNByXHyvpfgW6ayHig0nrw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fraymondos-pizza-liverpool&request_id=75f21d2440ce9d52&signature=b0c5cada248e9c68a10dbb3584d78df8c38fb937208b8e12343327d534502be5&slot=1,Tully’s Good Times,https://www.yelp.com/biz/tullys-good-times-syracuse-2?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-camillus?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 1:00 am,Bike Parking,No,,,,
Sun,11:00 am - 12:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,No,,,,
