Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Old Blue BBQ,https://www.yelp.com/adredir?ad_business_id=M72Mc_43oB8Ps6JT0IYSAA&campaign_id=rweEa3NWxxXiod8cGZmEqg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fold-blue-bbq-alexandria&request_id=671bba68637636c8&signature=d3558f93d81250885e49c8a8df251ad4af7541b053c5bf849664468bbcc2fdc9&slot=0,Infuse Restaurant and Lounge,https://www.yelp.com/biz/infuse-restaurant-and-lounge-temple-hills?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Helga’s Caterers,https://www.yelp.com/adredir?ad_business_id=NS90_2Dr3mySnh6smohtYg&campaign_id=DCLLKq_9qBriYJ6ElYZuow&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fhelgas-caterers-mclean&request_id=671bba68637636c8&signature=98718221ec2e1e9fc3392e7c92833cd6e7d82cc8ed55888b7eb0a9b8d2a01c2b&slot=1,Marlow Winghouse & Sports Grill,https://www.yelp.com/biz/marlow-winghouse-and-sports-grill-temple-hills?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Cafe Allentown,https://www.yelp.com/biz/cafe-allentown-morningside?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sun,10:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Tue, Thu",,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
