Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:00 pm,Takes Reservations,No,The Barrow House,https://www.yelp.com/adredir?ad_business_id=U_hLyiUqDB16FBREKfJ8Xw&campaign_id=T9OW_sOkUGmlmIoV_AoeYQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-barrow-house-clifton&request_id=6bdb749c62c31b47&signature=e6c59bdfb327e7be8b42f306f625838c59b47ab7f0508a72b7694cb6029b7fba&slot=0,IHOP,https://www.yelp.com/biz/ihop-elizabeth-3?page_src=related_bizes
Tue,11:00 am - 9:00 pm,Delivery,No,Depot Square,https://www.yelp.com/adredir?ad_business_id=Z9Ww-OoHBsy7Dd0hT3SRrw&campaign_id=N1R38LeyCgzkIlRjc70K8Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdepot-square-montclair-5&request_id=6bdb749c62c31b47&signature=05a6301bdadc86c4c05b8c3cf38dac5bea63a47c111a2c18999318f22adbd63c&slot=1,Nugent’s Tavern Irish Pub & Grill,https://www.yelp.com/biz/nugents-tavern-irish-pub-and-grill-elizabeth?page_src=related_bizes
Wed,11:00 am - 9:00 pm,Take-out,Yes,,,Urban Griddle,https://www.yelp.com/biz/urban-griddle-elizabeth-2?page_src=related_bizes
Thu,11:00 am - 9:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 9:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 9:00 pm,Good For,Lunch,,,,
Sun,11:00 am - 7:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
