Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Big Al’s Gourmet Butter Made Burgers,https://www.yelp.com/adredir?ad_business_id=s8E6THxjmz5D3SeODRdrvw&campaign_id=7vwpRQUNS1SqsKQj4lwy9A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbig-als-gourmet-butter-made-burgers-atlanta&request_id=d660ff664897128a&signature=232f9f0542fe59c8bac5df7cae912d1ade0c4389e0acfa5fcc3a7dd1780715d7&slot=0,Atlanta Braves All Star Grill,https://www.yelp.com/biz/atlanta-braves-all-star-grill-atlanta?page_src=related_bizes
,,Delivery,No,5Church Atlanta,https://www.yelp.com/adredir?ad_business_id=DTALvZKBJH8XVAKfcQseYQ&campaign_id=Jy6suBMQXvlqHk3GkQyazQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F5church-atlanta-atlanta&request_id=d660ff664897128a&signature=249fd71d16f38b23cb029019aac4311604af408412a1a16e115dfc977c137f91&slot=1,Chicken + Beer,https://www.yelp.com/biz/chicken-beer-atlanta-2?page_src=related_bizes
,,Take-out,Yes,,,The Manchester Arms,https://www.yelp.com/biz/the-manchester-arms-college-park?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,No,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Paid,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
