Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Casa Del Taco,https://www.yelp.com/adredir?ad_business_id=xCksPfPIG4VuVctkd8-iIg&campaign_id=3pbAQr4k3XyRc9IbGJueNw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcasa-del-taco-mission-2&request_id=9ba6fc722a4ac451&signature=1eab6f77c3a7f72fb7b3982d1ba2bd8aa366365e4ca571ede094409ef45bc1cb&slot=0,Cheddar’s Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-mcallen?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Tortillas Aries,https://www.yelp.com/adredir?ad_business_id=_v5X_cHKkFWniEIrH5qPJQ&campaign_id=rD3z2iLckQQz39t5lUAuBA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftortillas-aries-mission&request_id=9ba6fc722a4ac451&signature=322a160b78521e7d16e58747825a18f424006368a40ea676491c70f18015f9be&slot=1,The Blue Onion,https://www.yelp.com/biz/the-blue-onion-mcallen?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Palenque Grill Nolana,https://www.yelp.com/biz/palenque-grill-nolana-mcallen-3?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
