Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,Yes,Walkers Wings and Things,https://www.yelp.com/adredir?ad_business_id=XAG5JfOBYF3uVqcaiXyxHw&campaign_id=IBo2xCrvzr3wLZ2u0VT8qw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwalkers-wings-and-things-hot-springs&request_id=0f70055afdd0164d&signature=75207acccdeb588d39c5147d29495a50b25edc2329e4d0572842f4046e9d4931&slot=0,Bleu Monkey Grill,https://www.yelp.com/biz/bleu-monkey-grill-hot-springs?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,Melinda’s Coffee Corner,https://www.yelp.com/adredir?ad_business_id=An3Inkmh9Z3aAggwLNBuTA&campaign_id=6QrX7h4_oJccuw3Z1CAb1g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmelindas-coffee-corner-hot-springs-village&request_id=0f70055afdd0164d&signature=c30b5bf954815fff7d2d73f6be700359a074a16608a61042d18eedb3dc7d01b1&slot=1,J & S Italian Villa Restaurant & Bar,https://www.yelp.com/biz/j-and-s-italian-villa-restaurant-and-bar-hot-springs?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,Sam’s Pizza Pub & Restaurant,https://www.yelp.com/biz/sams-pizza-pub-and-restaurant-hot-springs?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:30 pm,Good For,Brunch,,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,"Casual, Trendy",,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,No,,,,
