Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Junction,https://www.yelp.com/adredir?ad_business_id=fXF0qs2yyQSb_lkW12xGCA&campaign_id=9h9j3bA9H2DUe43wAVK0ZQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjunction-essex-junction&request_id=42cd287ff27df402&signature=99df9a8239997ea6f74c8bd324512fecb8b12acd2aacfc784f1eddc243309774&slot=0,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-williston?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Starving Artist Cafe At Davis Studio,https://www.yelp.com/adredir?ad_business_id=revFFKE-TVuXKyz8y82jfg&campaign_id=LVMN4Nug0FYPTrJM5nCU3A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarving-artist-cafe-at-davis-studio-south-burlington&request_id=42cd287ff27df402&signature=7a7a6ece055898798e4079ca0787db9142cab9b543251ae516d0a0018ccce6bd&slot=1,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-williston?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Vermont Tap House,https://www.yelp.com/biz/vermont-tap-house-williston?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:30 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Music,Background,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Wed, Thu, Fri",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
