Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Koji,https://www.yelp.com/adredir?ad_business_id=Uce0EUlLsAu_-nZdrVZwtg&campaign_id=1gPShPIvNaXM2K2ckFLxiQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkoji-locust-grove&request_id=b084609797216950&signature=3b57171769773a4ddcce54f2419c1dd1995875137981261ef36c7404e0ce1116&slot=0,O’Charley’s Restaurant & Bar,https://www.yelp.com/biz/o-charleys-restaurant-and-bar-mcdonough?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Hamburger Mike’s,https://www.yelp.com/adredir?ad_business_id=lBMq8NLazBfPttmC9ndcvw&campaign_id=IbsJEB_GDNrMBequ1Vp2YQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fhamburger-mikes-stockbridge&request_id=b084609797216950&signature=011bc6036de28afe7496d866925bd0e9f38752487f794f6e9c70879d492c93dd&slot=1,Cheddar’s Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-mcdonough-2?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Mikie’s Big Burger,https://www.yelp.com/biz/mikies-big-burger-mcdonough?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Very Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
