Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Nonna Maria’s Pizzeria,https://www.yelp.com/adredir?ad_business_id=md4Yn35qUyol2Y089_bHkA&campaign_id=j06CMRcmf8-XdkG31BAT5A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnonna-marias-pizzeria-debary&request_id=7af828e9524987b9&signature=28fb36dd3087081898c3ec5a0118777e916c015209bd731f87850f7ab92e11c5&slot=0,The Half Wall DeLand,https://www.yelp.com/biz/the-half-wall-deland-deland-4?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Mi Mexico Mexican Restaurant,https://www.yelp.com/adredir?ad_business_id=8EQ80ZrVLmd9dFtHEkCsRQ&campaign_id=4wetn7XQH7b7dvS4ekEpSw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmi-mexico-mexican-restaurant-deland&request_id=7af828e9524987b9&signature=c141d54108f0ddf6582741b1fdc4a7ced726c51433861cc09f8e3531e2fa18a6&slot=1,Rachel’s Wing Shack,https://www.yelp.com/biz/rachels-wing-shack-deland?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Yolo Bar & Grilled Cheese,https://www.yelp.com/biz/yolo-bar-and-grilled-cheese-deland?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
