Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Adda Sports Pub & Eatery,https://www.yelp.com/adredir?ad_business_id=GySb-RVjI5LFOHTTPd8tkQ&campaign_id=ntSD-gjJMvxRsfY5TgvZYQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fadda-sports-pub-and-eatery-suwanee-2&request_id=26b0b8300e18d960&signature=35677b82280e8a9fe01c32d66e1a5c6830a9e220da0b519f94e2f25539b1d907&slot=0,Campania,https://www.yelp.com/biz/campania-alpharetta-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Shiraz Cafe,https://www.yelp.com/adredir?ad_business_id=bJx9eUcLTIAtzAITpvIuwQ&campaign_id=kxxJeZS4PhUcHxq9MM0BWQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fshiraz-cafe-alpharetta&request_id=26b0b8300e18d960&signature=ddced13df243e2af9fe8a7ff7ed183a69a4f7aac9eeb7c5fd15a91e6ba151acf&slot=1,Secreto Kitchen & Bar,https://www.yelp.com/biz/secreto-kitchen-and-bar-alpharetta?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Hop Alley Brew Pub,https://www.yelp.com/biz/hop-alley-brew-pub-alpharetta?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,Thu,,,,
,,Coat Check,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
