Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Inner Circle Pizza,https://www.yelp.com/adredir?ad_business_id=ZmLHdArFg_zooYqVCtw2YQ&campaign_id=vFQQPVBLgfCgYhYvZlKU2Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Finner-circle-pizza-youngstown-4&request_id=332e45f85ba3670b&signature=917add4bd6ea6b45713609ee814f3691ac3d9ff17b467a75d92af9e30a100d92&slot=0,Primanti Bros.,https://www.yelp.com/biz/primanti-bros-youngstown?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,Krakatoa,https://www.yelp.com/biz/krakatoa-youngstown?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Magic Tree Pub & Eatery,https://www.yelp.com/biz/magic-tree-pub-and-eatery-boardman?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,"Dinner, Dessert",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,Yes,,,,
,,Gender Neutral Restrooms,Yes,,,,
